filename	subfolder	en	am	artist
Konso-0001.png	Segen	men,wood,chopping,cutting,animals,running away,turtle,crocodile,raptiles,Ethiopia,Konso,Segen		Senait Worku
Konso-0002.png	Segen	women,girls,hugging,greeting,standing,Ethiopia,Konso,Segen		Sanait Worku
Konso-0003.png	Segen	girls,fetch,water,jerrycan,river,going,Ethiopia,Konso,Segen		Sanait Worku
Konso-0004.png	Segen	woman,sitting,cooking,boy,helping,dishwashing,Ethiopia,Konso,Segen		Sanait Worku
Konso-0005.png	Segen	boy,girl,stones,river,clothes,laundry,Ethiopia,Konso,Segen		Senait Worku
Konso-0006.png	Segen	boy,standing,walking,hut,pointing,Ethiopia,Konso,Segen		Senait Worku
Konso-0007.png	Segen	children,boys,girls,meeting,greeting,Ethiopia,Konso,Segen		Senait Worku
Konso-0008.png	Segen	woman,girl,sitting,talking,listening,Ethiopia,Konso,Segen		Senait Worku
Konso-0009.png	Segen	man,woman,girl,picking,pepper,Ethiopia,Konso,Segen		Senait Worku
Konso-0010.png	Segen	girls,meeting,hugging,greeting,Ethiopia,Konso,Segen		Senait Worku
Konso-0011.png	Segen	girl,head,hairstyle,braids,Ethiopia,Konso,Segen		Senait Worku
Konso-0012.png	Segen	girl,boy,standing,greeting,Ethiopia,Konso,Segen		Senait Worku
Konso-0013.png	Segen	girl,boy,standing,looking,Ethiopia,Konso,Segen		Senait Worku
Konso-0014.png	Segen	tradition,hut,garner,granary,Ethiopia,Konso,Segen		Senait Worku
Konso-0015.png	Segen	man,standing,looking,Ethiopia,Konso,Segen		Senait Worku
Konso-0016.png	Segen	river,water,hills,Ethiopia,Konso,Segen		Senait Worku
Konso-0017.png	Segen	boy,standing,pointing,finger,Ethiopia,Konso,Segen		Senait Worku
Konso-0018.png	Segen	boy,walking,hut,Ethiopia,Konso,Segen		Senait Worku
Konso-0019.png	Segen	boy,girl,sweeping,cleaning,Ethiopia,Konso,Segen		Senait Worku
Konso-0020.png	Segen	boy,girl,sitting,bowl,eating,flies,Ethiopia,Konso,Segen		Senait Worku
Konso-0021.png	Segen	girl,boy,woman,sick,drinking,comfort,Ethiopia,Konso,Segen		Senait Worku
Konso-0022.png	Segen	girl,goats,watching,dog,stalks,Ethiopia,Konso,Segen		Senait Worku
Konso-0023.png	Segen	family,parents,children,Ethiopia,Konso,Segen		Senait Worku
Konso-0024.png	Segen	old man,grandfather,children,storytelling,listening,Ethiopia,Konso,Segen		Senait Worku
Konso-0025.png	Segen	hygiene,boy,combing,hair,girl,washing,Ethiopia,Konso,Segen		Senait Worku
Konso-0026.png	Segen	girl,work,threshing,Ethiopia,Konso,Segen		Senait Worku
Konso-0027.png	Segen	bed,sick,boy,eating,nutrition,recovery,Ethiopia,Konso,Segen		Senait Worku
Konso-0028.png	Segen	woman,children,harvesting,pepper,goats,Ethiopia,Konso,Segen		Senait Worku
Konso-0029.png	Segen	girl,bucket,picking,pepper,Ethiopia,Konso,Segen		Senait Worku
Konso-0030.png	Segen	granary,work,grinding,stones,Ethiopia,Konso,Segen		Senait Worku
Konso-0031.png	Segen	boy,crying,girl,compound,huts,Ethiopia,Konso,Segen		Senait Worku
Konso-0032.png	Segen	girls,sitting,reading,books,Ethiopia,Konso,Segen		Senait Worku
Konso-0033.png	Segen	woman,cooking,moringa,boys,eating,pot,food,Ethiopia,Konso,Segen		Senait Worku
Konso-0034.png	Segen	woman,serving,food,children,eating,Ethiopia,Konso,Segen		Senait Worku
Konso-0035.png	Segen	girl,field,grass,goats,watching,Ethiopia,Konso,Segen		Senait Worku
Konso-0036.png	Segen	boy,stick,goats,hay,feeding,Ethiopia,Konso,Segen		Senait Worku
Konso-0037.png	Segen	woman,girl,goats,water,work,Ethiopia,Konso,Segen		Senait Worku
Konso-0038.png	Segen	compound,chickens,egg,children,Ethiopia,Konso,Segen		Senait Worku
Konso-0039.png	Segen	children,sitting,eating,food,table,Ethiopia,Konso,Segen		Senait Worku
Konso-0040.png	Segen	old man,children,blessing,Ethiopia,Konso,Segen		Senait Worku
Konso-0041.png	Segen	vegetable garden,cabbage,thieves,running,anger,stealing,Ethiopia,Konso,Segen		Senait Worku
Konso-0042.png	Segen	market,buying,selling,sales,Ethiopia,Konso,Segen		Senait Worku
Konso-0043.png	Segen	mother,children,students,talking,Ethiopia,Konso,Segen		Senait Worku
Konso-0044.png	Segen	girls,donkey,falling,crying,helping,Ethiopia,Konso,Segen		Senait Worku
Konso-0045.png	Segen	winnowing,sieving,work,children,Ethiopia,Konso,Segen		Senait Worku
Konso-0046.png	Segen	tree,climbing,fruit,picking,students,children,Ethiopia,Konso,Segen		Senait Worku
Konso-0047.png	Segen	working,helping,children,sweeping,cooking,cleaning,Ethiopia,Konso,Segen		Senait Worku
Konso-0048.png	Segen	hut,construction,working,building,men,Ethiopia,Konso,Segen		Senait Worku
Konso-0049.png	Segen	old man,goats,water,tree,Ethiopia,Konso,Segen		Senait Worku
Konso-0050.png	Segen	boy,running,fear,bag,tree,Ethiopia,Konso,Segen		Senait Worku
Konso-0051.png	Segen	woods,monkey,girl,fear,running,basket,Ethiopia,Konso,Segen		Senait Worku
Konso-0052.png	Segen	girls,traditional skirt,playing,game,Ethiopia,Konso,Segen		Senait Worku
Konso-0053.png	Segen	bed,girl,sitting,drinking,woman,sick,Ethiopia,Konso,Segen		Senait Worku
Konso-0054.png	Segen	bed,girl,going to sleep,sitting,Ethiopia,Konso,Segen		Senait Worku
Konso-0055.png	Segen	bed,girl,pillow,blanket,sleeping,dreaming,Ethiopia,Konso,Segen		Senait Worku
Konso-0056.png	Segen	bed,girl,pillow,blanket,sleeping,dreaming,shirt,Ethiopia,Konso,Segen		Senait Worku
Konso-0057.png	Segen	bed,girl,pillow,blanket,sleeping,dreaming,dress,Ethiopia,Konso,Segen		Senait Worku
Konso-0058.png	Segen	bed,girl,pillow,blanket,sleeping,dreaming,skirt,Ethiopia,Konso,Segen		Senait Worku
Konso-0059.png	Segen	boy,student,school bag,going,school,Ethiopia,Konso,Segen		Senait Worku
Konso-0060.png	Segen	boy,stone,clothes,water,river,washing,Ethiopia,Konso,Segen		Senait Worku
Konso-0061.png	Segen	boy,sport clothes,shorts,standing,Ethiopia,Konso,Segen		Senait Worku
Konso-0062.png	Segen	wooden box,storage,clothes,blankets,folding,boy,Ethiopia,Konso,Segen		Senait Worku
Konso-0063.png	Segen	boy,standing,shirt,trousers,outfit,casual,Ethiopia,Konso,Segen		Senait Worku
Konso-0064.png	Segen	boy,bench,standing,clothes,traditional,Ethiopia,Konso,Segen		Senait Worku
Konso-0065.png	Segen	boy,stool,sitting,book,reading,Ethiopia,Konso,Segen		Senait Worku
Konso-0066.png	Segen	children,students,desk,sitting,learning,teacher,Ethiopia,Konso,Segen		Senait Worku
Konso-0067.png	Segen	boys,girl,traditional clothes,meeting,greeting,Ethiopia,Konso,Segen		Senait Worku
Konso-0068.png	Segen	cow,hitting,harming,girl,falling,hurt,Ethiopia,Konso,Segen		Senait Worku
Konso-0069.png	Segen	girl,skirt,traditional,floor,sweeping,stools,Ethiopia,Konso,Segen		Senait Worku
Konso-0070.png	Segen	boy,girl,stool,giving,receiving,sharing,Ethiopia,Konso,Segen		Senait Worku
Konso-0071.png	Segen	boy,traditional clothes,disabled,handicapped,Ethiopia,Konso,Segen		Senait Worku
Konso-0072.png	Segen	schoolyard,ball,playing,game,boys,Ethiopia,Konso,Segen		Senait Worku
Konso-0073.png	Segen	boys,friends,smiling,liking,close,Ethiopia,Konso,Segen		Senait Worku
Konso-0074.png	Segen	children,playing,game,hide-seek,tin fence,Ethiopia,Konso,Segen		Senait Worku
Konso-0075.png	Segen	father,son,garden,vegetables,watching,looking,Ethiopia,Konso,Segen		Senait Worku
Konso-0076.png	Segen	boy,stone,sitting,crying,sad,Ethiopia,Konso,Segen		Senait Worku
Konso-0077.png	Segen	ginger,garlic,Ethiopia,Konso,Segen		Senait Worku
Konso-0078.png	Segen	girl,boy,carrying,clothes,traditional,piles,putting away,Ethiopia,Konso,Segen		Senait Worku
Konso-0079.png	Segen	girl,boy,fighting,tearing,traditional,clothes,Ethiopia,Konso,Segen		Senait Worku
Konso-0080.png	Segen	girl,boy,fighting,accusing,blaming,yelling,Ethiopia,Konso,Segen		Senait Worku
Konso-0081.png	Segen	woman,children,boy,girl,making peace,reconcile,Ethiopia,Konso,Segen		Senait Worku
Konso-0082.png	Segen	girls,students,walking,books,Ethiopia,Konso,Segen		Senait Worku
Konso-0083.png	Segen	girls,hut,entering,instruments,music,traditional,playing,Ethiopia,Konso,Segen		Senait Worku
Konso-0084.png	Segen	girls,instruments,music,traditional,playing,Ethiopia,Konso,Segen		Senait Worku
Konso-0085.png	Segen	man,woman,girls,instruments,music,traditional,playing,Ethiopia,Konso,Segen		Senait Worku
Konso-0086.png	Segen	instruments,music,traditional,Ethiopia,Konso,Segen		Senait Worku
Konso-0087.png	Segen	man,boy,garden,plants,walkinch,talking,watching,explaining,Ethiopia,Konso,Segen		Senait Worku
Konso-0088.png	Segen	man,father,sitting,boy,son,standing,talking,Ethiopia,Konso,Segen		Senait Worku
Konso-0089.png	Segen	girl,stone,sitting,comb,oil,hair,plaiting,Ethiopia,Konso,Segen		Senait Worku
Konso-0090.png	Segen	water pipe,running water,boy,washing hair,basin,soap,Ethiopia,Konso,Segen		Senait Worku
Konso-0091.png	Segen	girl,boy,students,school bag,standing,Ethiopia,Konso,Segen		Senait Worku
Konso-0092.png	Segen	man,father,boy,son,pain,crying,holding,stomach,bending,Ethiopia,Konso,Segen		Senait Worku
Konso-0093.png	Segen	man,father,boy,son,pain,crying,holding,stomach,Ethiopia,Konso,Segen		Senait Worku
Konso-0094.png	Segen	man,father,boy,son,bending,squatting,crying,planting,watching,Ethiopia,Konso,Segen		Senait Worku
Konso-0095.png	Segen	boy,girl,stones,river,water,clothes,washing,Ethiopia,Konso,Segen		Senait Worku
Konso-0096.png	Segen	hut,yard,dishwashing,basin,dishes,girl,sitting,Ethiopia,Konso,Segen		Senait Worku
Konso-0097.png	Segen	woman,girl,stick,pointing,asking,talking,Ethiopia,Konso,Segen		Senait Worku
Konso-0098.png	Segen	hut,girls,standing,talking,Ethiopia,Konso,Segen		Senait Worku
Konso-0099.png	Segen	woman,mother,girl,daughter,pointing,pot,asking,Ethiopia,Konso,Segen		Senait Worku
Konso-0100.png	Segen	woman,mother,girl,daughter,asking,talking,Ethiopia,Konso,Segen		Senait Worku
Konso-0101.png	Segen	girl,stool,sitting,eating,food,bowl,Ethiopia,Konso,Segen		Senait Worku
Konso-0102.png	Segen	woman,mother,girl,daughter,holding,hand,telling,Ethiopia,Konso,Segen		Senait Worku
Konso-0103.png	Segen	dishwashing,basin,dishes,girl,sitting,Ethiopia,Konso,Segen		Senait Worku
Koorete-0001.png	Segen	boy,small,standing,flute,holding,Ethiopia,Koorete,Segen		Senait Worku
Koorete-0002.png	Segen	boy,small,sitting,flute,holding,Ethiopia,Koorete,Segen		Senait Worku
Koorete-0003.png	Segen	boy,small,sitting,flute,holding,playing,Ethiopia,Koorete,Segen		Senait Worku
Koorete-0004.png	Segen	boys,walking,Ethiopia,Koorete,Segen		Senait Worku
Koorete-0005.png	Segen	children,group,walking,talking,pointing,showing,Ethiopia,Koorete,Segen		Senait Worku
Koorete-0006.png	Segen	woman,mother,girl,daughter,coffee,brewing,cups,jebena,insence,Ethiopia,Koorete,Segen		Senait Worku
Koorete-0007.png	Segen	woman,mother,girl,daughter,coffee,pouring,cups,jebena,insence,Ethiopia,Koorete,Segen		Senait Worku
Koorete-0008.png	Segen	store,shop,shopkeeper,client,girl,shopping,buying,coming,Ethiopia,Koorete,Segen		Senait Worku
Koorete-0009.png	Segen	woman,mother,girl,daughter,coffee,roasting,Ethiopia,Koorete,Segen		Senait Worku
Koorete-0010.png	Segen	woman,mother,sitting,girl,daughter,coming,Ethiopia,Koorete,Segen		Senait Worku
Koorete-0011.png	Segen	woman,mother,girl,daughter,fire,kindling,Ethiopia,Koorete,Segen		Senait Worku
Koorete-0012.png	Segen	girl,ruta,Adam's health,carrying,bringing,Ethiopia,Koorete,Segen		Senait Worku
Koorete-0013.png	Segen	woman,mother,girl,daughter,coffee,brewing,jebena,Ethiopia,Koorete,Segen		Senait Worku
Koorete-0014.png	Segen	woman,mother,girl,daughter,coffee,pouring,cups,jebena,insence,Ethiopia,Koorete,Segen		Senait Worku
Koorete-0015.png	Segen	grass hut,yard,trees,boy,sitting,ground,Ethiopia,Koorete,Segen		Senait Worku
Koorete-0016.png	Segen	boy,girl,mud,plying,dirt,puddle,Ethiopia,Koorete,Segen		Senait Worku
Koorete-0017.png	Segen	boys,girls,ball,playing,game,Ethiopia,Koorete,Segen		Senait Worku
Koorete-0018.png	Segen	boy,girl,wet,rain,shelter,Ethiopia,Koorete,Segen		Senait Worku
Koorete-0019.png	Segen	boys,friends,walking,close,sunset,Ethiopia,Koorete,Segen		Senait Worku
Koorete-0020.png	Segen	boy,snake,defence,self protection,Ethiopia,Koorete,Segen		Senait Worku
Koorete-0021.png	Segen	girls,friends,talking,holding hands,standing,close,Ethiopia,Koorete,Segen		Senait Worku
Koorete-0022.png	Segen	children,boy,girls,eating,monkeys,stealing,Ethiopia,Koorete,Segen		Senait Worku
Koorete-0023.png	Segen	boy,walking,field,beans,Ethiopia,Koorete,Segen		Senait Worku
Koorete-0024.png	Segen	boy,hoe,plant,squatting,planting,Ethiopia,Koorete,Segen		Senait Worku
Koorete-0025.png	Segen	boy,basket,tray,coffee,picking,collecting,Ethiopia,Koorete,Segen		Senait Worku
Koorete-0026.png	Segen	boy,crying,running,thief,money,running away,Ethiopia,Koorete,Segen		Senait Worku
Koorete-0027.png	Segen	boy,coffee,tree,standing,touching,checking,Ethiopia,Koorete,Segen		Senait Worku
Meen-0001.png	BenchMaji	boy,girl,rain,school,books,trees,forest,Ethiopia,Meen,BenchMaji		Senait Worku
Meen-0002.png	BenchMaji	child,fall,traffic,crossing,crosswalk,safety,police,Ethiopia,Meen,BenchMaji		Senait Worku
Meen-0003.png	BenchMaji	woman,child,jerrycan,water,Ethiopia,Meen,BenchMaji		Senait Worku
Meen-0004.png	BenchMaji	tailor,clothes,fall,Ethiopia,Meen,BenchMaji		Senait Worku
Meen-0005.png	BenchMaji	children,fire,burn,hot,Ethiopia,Meen,BenchMaji		Senait Worku
Meen-0006.png	BenchMaji	procession,parade,horse,celebration,drum,Ethiopia,Meen,BenchMaji		Senait Worku
Segen-0001.png	Segen	goat,house,hut,Ethiopia,Segen		Senait Worku
Segen-0002.png	Segen	goat,Ethiopia,Segen		Senait Worku
Segen-0003.png	Segen	nose,Ethiopia,Segen		Senait Worku
Segen-0004.png	Segen	goats,grass,Ethiopia,Segen		Senait Worku
Segen-0005.png	Segen	pumpking,growing,ripe,Ethiopia,Segen		Senait Worku
Segen-0006.png	Segen	goats,eating,grass,pasture,Ethiopia,Segen		Senait Worku
Segen-0007.png	Segen	goat,tree,monkeys,squirrels,Ethiopia,Segen		Senait Worku
Segen-0008.png	Segen	tree,monkeys,squirrels,Ethiopia,Segen		Senait Worku
Segen-0009.png	Segen	goats,tide up,string,Ethiopia,Segen		Senait Worku
Segen-0010.png	Segen	domestic animals,ox,cow,donkey,cock,Ethiopia,Dirasha,Segen		Senait Worku
Segen-0011.png	Segen	boy,stick,standing,Ethiopia,Segen		Senait Worku
Segen-0012.png	Segen	boy,girl,water,tap,washing hands,Ethiopia,Segen		Senait Worku
Segen-0013.png	Segen	boy,girl,playing,mud,sitting,Ethiopia,Segen		Senait Worku
Segen-0014.png	Segen	goat,slaughter,meat,butcher,knife,blood,Ethiopia,Segen		Senait Worku
Segen-0015.png	Segen	cats,children,feeding,drinking,playing,Ethiopia,Segen		Senait Worku
Segen-0016.png	Segen	boy,standing,forehead,pointing,Ethiopia,Segen		Senait Worku
Segen-0017.png	Segen	woman,sick,bed,children,helping,feeding,caring,Ethiopia,Segen		Senait Worku
Segen-0018.png	Segen	cow,eating,grain,Ethiopia,Segen		Senait Worku
Segen-0019.png	Segen	cleaning,sweeping,hut,boy,broom,Ethiopia,Segen		Senait Worku
Segen-0020.png	Segen	hut,cow,woman,carrying,grass,bundle,pack,Ethiopia,Segen		Senait Worku
Segen-0021.png	Segen	cow,tied up,string,pillar,Ethiopia,Segen		Senait Worku
Segen-0022.png	Segen	eating,children,bowl,Ethiopia,Segen		Senait Worku
Segen-0023.png	Segen	boy,pillar,standing,inside,Ethiopia,Segen		Senait Worku
Segen-0024.png	Segen	boys,ball,friendship,hugging,Ethiopia,Segen		Senait Worku
Segen-0025.png	Segen	boys,eating,sitting,bowl,Ethiopia,Segen		Senait Worku
Segen-0026.png	Segen	girl,boy,sitting,bowl,food,eating,Ethiopia,Segen		Senait Worku
Segen-0027.png	Segen	school,teacher,male,boy,schoolbag,flag,Ethiopia,Segen		Senait Worku
Segen-0028.png	Segen	school,compound,flag,teacher,helping,students,girls,friends,Ethiopia,Segen		Senait Worku
Segen-0029.png	Segen	bowl,food,steaming,hot,kurkufa,local,Ethiopia,Segen		Senait Worku
Segen-0030.png	Segen	hyenas,covered,grass,hiding,approaching,Ethiopia,Segen		Senait Worku
Segen-0031.png	Segen	zebras,standing,stretching legs,herd,Ethiopia,Segen		Senait Worku
Segen-0032.png	Segen	zebras,gathering,standing,sadness,Ethiopia,Segen		Senait Worku
Segen-0033.png	Segen	zebras,standing,laughing,bearing teeth,Ethiopia,Segen		Senait Worku
Segen-0034.png	Segen	zebras,standing,crying,death,loss,mourning,Ethiopia,Segen		Senait Worku
Segen-0035.png	Segen	hyenas,standing,crying,sadness,Ethiopia,Segen		Senait Worku
Segen-0036.png	Segen	hyenas,zebras,death,prey,eating,kill,Ethiopia,Segen		Senait Worku
Segen-0037.png	Segen	hyenas,zebras,standing,gathering,considering,Ethiopia,Segen		Senait Worku
Segen-0038.png	Segen	hyenas,plotting,scheming,zebras,waiting,uncertainty,fear,Ethiopia,Segen		Senait Worku
Segen-0039.png	Segen	hen,pecking,standing,looking,Ethiopia,Segen		Senait Worku
Segen-0040.png	Segen	hens,pecking,standing,looking,Ethiopia,Segen		Senait Worku
Segen-0041.png	Segen	hen,baby chickens,sitting,protecting,caring,Ethiopia,Segen		Senait Worku
Segen-0042.png	Segen	hare,jumping,turtle,looking,tree,meeting,Ethiopia,Segen		Senait Worku
Segen-0043.png	Segen	hare,turtle,race,run,competition,Ethiopia,Segen		Senait Worku
Segen-0044.png	Segen	hare,turtle,tree,meeting,talking,conversing,Ethiopia,Segen		Senait Worku
Segen-0045.png	Segen	hare,turtle,getting ready,race,run,competition,Ethiopia,Segen		Senait Worku
Segen-0046.png	Segen	snake,hole,habitat,entering,Ethiopia,Segen		Senait Worku
Segen-0047.png	Segen	needle,thread,sowing,tool,Ethiopia,Segen		Senait Worku
Segen-0048.png	Segen	bird,raptor,branch,sitting,looking straight,Ethiopia,Segen		Senait Worku
Segen-0049.png	Segen	bird,raptor,branch,sitting,looking back,Ethiopia,Segen		Senait Worku
Segen-0050.png	Segen	hen,wings,raised,annoyed,Ethiopia,Segen		Senait Worku
Segen-0051.png	Segen	hen,sitting,calm,Ethiopia,Segen		Senait Worku
Segen-0052.png	Segen	hens,pecking,eating,Ethiopia,Segen		Senait Worku
Segen-0053.png	Segen	boy,goats,water,pipe,running,watering,drinking,Ethiopia,Segen		Senait Worku
Segen-0054.png	Segen	coffee tree,coffee,Ethiopia,Segen		Senait Worku
Segen-0055.png	Segen	coffee tree, bending,wind,blowing,Ethiopia,Segen		Senait Worku
Segen-0056.png	Segen	reptiles,crawling,crocodile,snake,turtle,lizard,gecko,Ethiopia,Segen		Senait Worku
Segen-0057.png	Segen	reptiles,water,crocodile,snake,turtle,lizard,gecko,Ethiopia,Segen		Senait Worku
Segen-0058.png	Segen	reptiles,tree,crocodile,snake,turtle,lizard,gecko,Ethiopia,Segen		Senait Worku
Segen-0059.png	Segen	reptiles,tree,annoyed,crocodile,snake,turtle,lizard,gecko,Ethiopia,Segen		Senait Worku
Segen-0060.png	Segen	reptiles,crawling,annoyed,crocodile,snake,turtle,lizard,gecko,Ethiopia,Segen		Senait Worku
Segen-0061.png	Segen	school yard,male teacher,girl,student,book,giving,receiving,Ethiopia,Segen		Senait Worku
Segen-0062.png	Segen	man,woman,kitchen,cooking,food,pot,fire,stirring,cutting,preparation,Ethiopia,Segen		other
Sheko-0001.png	BenchMaji	celebration,drum,chant,Ethiopia,Sheko,BenchMaji		Senait Worku
Shinasha-0001.png	BenishangulGumuz	mothers,babies,winning,bathing,feeding,Ethiopia,Shinasha,BenishangulGumuz	Senait Worku
Shinasha-0002.png	BenishangulGumuz	women,sitting,talking,advising,Ethiopia,Shinasha,BenishangulGumuz	Senait Worku
Shinasha-0003.png	BenishangulGumuz	dancing,traditional,holding,following,trumpets,Ethiopia,Shinasha,BenishangulGumuz	Senait Worku
Shinasha-0004.png	BenishangulGumuz	compound,yard,huts,traditional,cleaning,sweeping,trash,Ethiopia,Shinasha,BenishangulGumuz	Senait Worku
Shinasha-0005.png	BenishangulGumuz	nurse,vaccination,tree,women,mothers,baby,Ethiopia,Shinasha,BenishangulGumuz	Senait Worku
Suri-0001.png	BenchMaji	boy,girl,books,school,countryside,Ethiopia,Suri,BenchMaji		Senait Worku
Suri-0002.png	BenchMaji	fire,cooking,burn,hot,Ethiopia,Suri,BenchMaji		Senait Worku
Suri-0003.png	BenchMaji	mushrooms,poisonous,forest,Ethiopia,Suri,BenchMaji		Senait Worku
Suri-0004.png	BenchMaji	children,talking,Ethiopia,Suri,BenchMaji		Senait Worku
Suri-0005.png	BenchMaji	mother,child,talking,countryside,Ethiopia,Suri,BenchMaji		Senait Worku
Suri-0006.png	BenchMaji	mother,children,walking,journey,road,path,countryside,Ethiopia,Suri,BenchMaji		Senait Worku
Suri-0007.png	BenchMaji	child,early,sleeping,waking,Ethiopia,Suri,BenchMaji		Senait Worku
Suri-0008.png	BenchMaji	school,children,flag,laughing,assembly,Ethiopia,Suri,BenchMaji		Senait Worku
Suri-0009.png	BenchMaji	children,give,papers,Ethiopia,Suri,BenchMaji		Senait Worku
